('3702', '175', '34', '70', '15401', '10000'),
('3684', '13', '10', '60999999', '1262', '224'),
('539', '133', '40', '75', '22800', '667'),
('3121', '876', '388', '75999999', '332065', '16000'),
('3115', '156', '172', '54000001', '44130', '0'),
('4467', '918', '433', '64000001', '327367', '83000'),
('4051', '310', '313', '64000001', '213863', '59000'),
('103', '259', '145', '780000019', '107408', '0'),
('2959', '214', '164', '55999999', '81523', '0'),
('4102', '37', '102', '64000001', '5147', '0'),
('3064', '369', '198', '60', '57446', '0'),
('3738', '329', '288', '60999999', '195043', '27000'),
('2047', '2121', '245', '669999981', '364948', '0'),
('3253', '120', '77', '69000001', '70076', '14000'),
('2302', '88', '96', '64000001', '8427', '1000'),
('2395', '180', '137', '70999999', '13505', '0'),
('4240', '1106', '575', '70', '381148', '83000'),
('1532', '164', '46', '480000019', '30771', '0'),
('1921', '156', '54', '65', '22570', '0'),
('4172', '44', '83', '59000001', '20615', '0'),
('2343', '340', '123', '69000001', '109894', '0'),
('507', '100', '81', '65', '9502', '812'),
('4817', '2', '27', '35999999', '133', '135'),
('765', '190', '77', '75999999', '73193', '0'),
('2110', '209', '105', '519999981', '27548', '0'),
('917', '89', '37', '65999999', '17859', '911'),
('152', '258', '112', '80', '76398', '0'),
('2377', '131', '202', '769999981', '53508', '4000'),
('3456', '3', '20', '669999981', '465', '503'),
('4358', '6', '2', '60', '192', '41'),
('3137', '56', '109', '730000019', '19440', '0'),
('1148', '353', '120', '70', '91093', '0'),
('4355', '33', '9', '519999981', '5975', '0'),
('3960', '23', '50', '769999981', '16701', '0'),
('4928', '33', '14', '780000019', '4438', '361'),
('1180', '337', '145', '669999981', '123940', '0'),
('569', '30', '23', '65', '8295', '720'),
('2679', '271', '107', '65', '90938', '0'),
('4579', '351', '322', '719999981', '103589', '35000'),
('1505', '86', '72', '530000019', '8546', '859'),
('4832', '1', '1', '60999999', '57', '0'),
('4340', '102', '25', '69000001', '25122', '0'),
('2898', '46', '51', '530000019', '9517', '319'),
('2292', '301', '113', '419999981', '16474', '785'),
('2975', '', '', '60999999', '33', '3'),
('161', '92', '74', '630000019', '23546', '819'),
('1830', '108', '56', '669999981', '14618', '447'),
('1098', '88', '35', '55999999', '22955', '0'),
('1886', '403', '99', '50999999', '46158', '0'),
('2268', '112', '74', '55', '45775', '462'),
('763', '194', '82', '730000019', '81026', '0'),
('4734', '8', '1', '65999999', '745', '50'),
('2340', '208', '124', '619999981', '36223', '0'),
('2782', '2', '17', '619999981', '132', '87'),
('4537', '260', '198', '65', '86251', '58000'),
('1392', '130', '82', '469999981', '10132', '390'),
('1844', '199', '92', '680000019', '32357', '3000'),
('3578', '522', '393', '75', '273921', '36000'),
('3692', '485', '371', '680000019', '218711', '27000'),
('265', '201', '121', '70999999', '23986', '0'),
('4861', '3', '63', '780000019', '550', '599'),
('1521', '162', '44', '60', '12077', '433'),
('2275', '119', '29', '79000001', '34449', '2000'),
('343', '48', '11', '580000019', '7748', '0'),
('1689', '31', '40', '60999999', '4339', '593'),
('2759', '524', '156', '74000001', '91863', '14000'),
('3179', '185', '191', '64000001', '146899', '0'),
('1840', '105', '53', '54000001', '12007', '507'),
('2548', '1206', '372', '79000001', '361767', '17000'),
('2831', '881', '387', '75', '414345', '10000'),
('2943', '199', '222', '69000001', '72693', '0'),
('4549', '202', '156', '419999981', '44891', '12000'),
('1938', '267', '85', '34000001', '30651', '1000'),
('2773', '206', '194', '619999981', '105902', '0'),
('2862', '19', '6', '65999999', '2727', '296'),
('1035', '31', '24', '45999999', '2189', '0'),
('4380', '57', '91', '65999999', '8058', '0'),
('654', '23', '19', '50999999', '922', '107'),
('819', '14', '11', '55999999', '3122', '559'),
('1471', '139', '86', '60999999', '34473', '0'),
('4596', '10', '1', '75', '314', '26000'),
('1612', '1768', '252', '80', '235992', '16000'),
('375', '178', '98', '680000019', '20113', '0'),
('2581', '247', '123', '65999999', '35565', '2000'),
('204', '242', '112', '680000019', '39847', '0'),
('1674', '85', '27', '65', '3203', '650'),
('3218', '396', '288', '580000019', '119622', '0'),
('2628', '137', '46', '50', '8962', '676'),
('3127', '209', '177', '60999999', '47574', '0'),
('3371', '14', '66', '60', '1219', '120'),
('3289', '294', '300', '50999999', '92712', '6000'),
('1173', '20', '25', '630000019', '781', '157'),
('3933', '588', '432', '70999999', '203458', '46000'),
('4897', '8', '21', '54000001', '1197', '0'),
('385', '495', '111', '839999962', '221000', '12000'),
('2735', '828', '279', '75999999', '83374', '0'),
('3266', '54', '106', '60999999', '9006', '0'),
('3138', '33', '73', '619999981', '22304', '894'),
('2125', '58', '100', '65999999', '9003', '532'),
('3777', '178', '245', '619999981', '168717', '24000'),
('4027', '14', '7', '220000005', '634', '150'),
('4465', '18', '3', '30999999', '610', '606'),
('3305', '268', '264', '55', '45603', '0'),
('3962', '286', '50', '69000001', '42296', '12000'),
('2062', '18', '5', '54000001', '508', '61'),
('4254', '95', '184', '55999999', '52069', '0'),
('3630', '238', '235', '60999999', '124185', '11000'),
('3631', '71', '97', '54000001', '29971', '0'),
('2837', '782', '354', '719999981', '336235', '0'),
('3720', '331', '287', '430000019', '87745', '18000'),
('2522', '504', '372', '75', '67654', '0'),
('4500', '630', '492', '619999981', '182910', '60000'),
('2456', '899', '257', '69000001', '263336', '0'),
('3845', '39', '26', '54000001', '10196', '0'),
('3249', '524', '130', '270000005', '56451', '0'),
('4509', '38', '66', '569999981', '5228', '0'),
('2972', '90', '81', '70', '15412', '0'),
('579', '391', '196', '75', '240241', '0'),
('4491', '12', '29', '60', '5865', '1000'),
('421', '208', '56', '669999981', '19568', '0'),
('100', '219', '105', '769999981', '31429', '0'),
('696', '26', '8', '580000019', '3924', '368'),
('1075', '164', '40', '669999981', '48225', '0'),
('4661', '695', '369', '430000019', '110486', '41000'),
('2793', '491', '253', '69000001', '186982', '0'),
('3462', '51', '117', '619999981', '14757', '0'),
('963', '419', '140', '55999999', '105585', '0'),
('4903', '127', '185', '480000019', '20837', '10000'),
('1599', '359', '99', '75', '39105', '0'),
('984', '50', '28', '669999981', '5648', '329'),
('3470', '126', '223', '630000019', '29967', '0'),
('3512', '31', '4', '50999999', '1123', '638'),
('2245', '911', '203', '59000001', '115050', '4000'),
('255', '405', '134', '64000001', '63330', '0'),
('4203', '81', '41', '75999999', '22105', '14000'),
('1309', '70', '31', '54000001', '2877', '111'),
('2109', '129', '65', '60999999', '30092', '0'),
('3341', '53', '53', '70999999', '9177', '821'),
('1453', '282', '100', '480000019', '14596', '589'),
('4371', '56', '12', '44000001', '1900', '0'),
('823', '154', '63', '680000019', '42892', '0'),
('3770', '44', '94', '580000019', '32951', '6000'),
('4324', '532', '486', '70999999', '414070', '63000'),
('3604', '227', '228', '630000019', '106446', '11000'),
('553', '263', '111', '74000001', '283480', '0'),
('4805', '309', '332', '630000019', '94241', '25000'),
('2856', '243', '131', '70999999', '167967', '20000'),
('2011', '347', '151', '55', '111526', '0'),
('1525', '289', '146', '680000019', '72591', '0'),
('135', '41', '10', '55', '1978', '209'),
('4099', '139', '163', '55999999', '62198', '0'),
('676', '1273', '174', '889999962', '865020', '41000'),
('4404', '33', '30', '430000019', '3104', '774'),
('744', '31', '5', '64000001', '859', '119'),
('2689', '483', '183', '580000019', '102167', '0'),
('2617', '58', '46', '60', '19622', '931'),
('4663', '1360', '362', '40999999', '220020', '101000'),
('3838', '45', '130', '65999999', '13223', '0'),
('843', '26', '23', '519999981', '8008', '504'),
('1726', '68', '44', '669999981', '3142', '115'),
('1872', '2417', '294', '869999981', '1100446', '10000'),
('1576', '431', '129', '75999999', '121937', '15000'),
('1753', '32', '58', '70', '1555', '131'),
('1476', '83', '53', '65999999', '4687', '290'),
('1018', '156', '93', '59000001', '46451', '0'),
('865', '68', '50', '54000001', '15814', '503'),
('3338', '11', '45', '580000019', '2522', '407'),
('3742', '463', '360', '669999981', '304318', '52000'),
('178', '2238', '208', '919999981', '1155770', '43000'),
('3535', '29', '81', '730000019', '8667', '0'),
('3515', '129', '171', '830000019', '55382', '63000'),
('2693', '73', '85', '669999981', '12304', '799'),
('615', '244', '124', '80', '260939', '0'),
('4432', '153', '82', '580000019', '21034', '23000'),
('1458', '548', '118', '65999999', '176169', '0'),
('3099', '974', '309', '79000001', '483756', '29000'),
('2539', '270', '195', '70', '38142', '0'),
('2385', '94', '59', '54000001', '19829', '779'),
('1110', '709', '181', '780000019', '161471', '0'),
('4138', '1', '1', '70999999', '57', '2'),
('997', '248', '79', '370000005', '60573', '894'),
('590', '363', '75', '669999981', '182802', '13000'),
('1993', '50', '38', '630000019', '5137', '688'),
('3767', '509', '487', '769999981', '301149', '78000'),
('3261', '28', '6', '279999995', '1612', '297'),
('2644', '22', '43', '730000019', '2776', '285'),
('3243', '1262', '472', '80', '531737', '22000'),
('432', '125', '96', '619999981', '10624', '0'),
('3225', '14', '11', '619999981', '706', '229'),
('3236', '6', '16', '69000001', '190', '33'),
('2396', '824', '298', '75999999', '176936', '0'),
('4182', '264', '415', '669999981', '173530', '40000'),
('1473', '267', '125', '669999981', '45296', '0'),
('166', '280', '138', '780000019', '82476', '0'),
('1643', '167', '92', '60999999', '19709', '0'),
('4901', '8', '9', '480000019', '162', '724'),
('2631', '142', '124', '70', '23864', '0'),
('233', '35', '20', '64000001', '5561', '745'),
('976', '289', '175', '730000019', '403014', '0'),
('3951', '5', '2', '55999999', '606', '706'),
('641', '382', '89', '780000019', '113068', '0'),
('3433', '105', '192', '65', '64646', '0'),
('3919', '471', '414', '70999999', '204327', '32000'),
('3610', '29', '104', '59000001', '4124', '916'),
('2237', '50', '16', '50999999', '2919', '181'),
('1315', '105', '62', '530000019', '10446', '279'),
('2654', '258', '148', '469999981', '24969', '0'),
('4214', '1', '1', '630000019', '28', '73'),
('1057', '62', '12', '229999995', '5143', '724'),
('725', '61', '12', '60999999', '13830', '680'),
('3237', '50', '83', '35', '10161', '657'),
('2194', '138', '77', '580000019', '13210', '269'),
('573', '14', '6', '669999981', '1984', '278'),
('880', '259', '73', '75', '154487', '0'),
('3588', '141', '215', '65', '34263', '0'),
('241', '123', '55', '70', '20660', '0'),
('2788', '32', '52', '29000001', '12339', '256'),
('1452', '326', '169', '64000001', '60165', '0'),
('2463', '1', '', '780000019', '36', '4'),
('957', '103', '53', '54000001', '56168', '5000'),
('556', '97', '60', '59000001', '60476', '0'),
('2821', '55', '97', '55', '13866', '488'),
('3853', '252', '398', '70999999', '75176', '26000'),
('1665', '281', '110', '69000001', '57100', '0'),
('1416', '949', '181', '55999999', '60467', '0'),
('1660', '988', '187', '669999981', '272223', '14000'),
('3089', '108', '97', '619999981', '67653', '0'),
('1337', '338', '85', '40999999', '14747', '858'),
('728', '373', '114', '719999981', '260981', '0'),
('2776', '34', '20', '39000001', '4995', '160'),
('1487', '69', '61', '730000019', '4767', '186'),
('3251', '192', '216', '730000019', '45449', '23000'),
('3976', '667', '589', '74000001', '428916', '75000'),
('3114', '45', '86', '730000019', '16673', '0'),
('1265', '621', '144', '780000019', '200293', '16000'),
('3636', '420', '378', '75999999', '280228', '29000'),
('1445', '301', '160', '59000001', '58416', '0'),
('2638', '57', '88', '669999981', '4423', '594'),
('1647', '205', '122', '54000001', '84325', '0'),
('3847', '247', '292', '55', '27260', '0'),
('4115', '503', '412', '530000019', '165618', '66000'),
('3989', '128', '252', '60999999', '33107', '27000'),
('2435', '492', '233', '59000001', '98472', '0'),
('2510', '34', '26', '64000001', '5557', '294'),
('1738', '24', '11', '530000019', '553', '86'),
('3269', '491', '220', '49000001', '36372', '3000'),
('3050', '110', '139', '60', '28109', '0'),
('4667', '25', '133', '65', '5863', '0'),
('4824', '178', '39', '85', '30977', '10000'),
('1189', '160', '97', '35999999', '8294', '342'),
('7', '53', '35', '780000019', '3753', '279'),
('2761', '8', '8', '530000019', '436', '31'),
('1462', '92', '71', '65', '5254', '141'),
('4738', '1', '1', '669999981', '6', '14'),
('3771', '108', '189', '60', '67191', '14000'),
('1238', '34', '11', '50999999', '2870', '77'),
('2664', '97', '110', '59000001', '26100', '484'),
('1167', '20', '23', '379999995', '1520', '204'),
('3816', '140', '190', '580000019', '27117', '7000'),
('2896', '415', '273', '75', '136104', '0'),
('404', '809', '198', '85', '732212', '39000'),
('1747', '349', '108', '54000001', '16747', '1000'),
('2346', '114', '90', '680000019', '50919', '0'),
('1881', '116', '80', '55', '34561', '1000'),
('465', '131', '62', '730000019', '98348', '0'),
('3633', '36', '92', '54000001', '6147', '0'),
('2973', '2', '7', '75', '48', '26'),
('4908', '239', '248', '65999999', '42372', '29000'),
('4788', '100', '158', '65999999', '22369', '21000'),
('2240', '110', '112', '79000001', '44151', '0'),
('3695', '181', '376', '719999981', '96480', '21000'),
('2244', '513', '126', '680000019', '171151', '0'),
('4354', '42', '90', '60999999', '16979', '0'),
('442', '505', '120', '810000038', '291603', '9000'),
('4407', '3', '2', '480000019', '50', '70'),
('2072', '153', '91', '65999999', '18792', '1000'),
('4539', '1', '1', '74000001', '5', '5'),
('3589', '6', '9', '34000001', '548', '277'),
('2518', '129', '233', '55999999', '25951', '2000'),
('1752', '199', '93', '60', '15352', '0'),
('1542', '169', '84', '65', '21406', '0'),
('1631', '191', '107', '619999981', '34592', '0'),
('3755', '209', '284', '730000019', '182718', '20000'),
('1640', '426', '109', '59000001', '109445', '0'),
('650', '172', '74', '64000001', '96096', '0'),
('1446', '293', '146', '65999999', '96690', '0'),
('228', '275', '112', '70999999', '76477', '0'),
('3246', '6', '1', '730000019', '257', '237'),
('863', '71', '45', '669999981', '20163', '1000'),
('1721', '99', '69', '54000001', '29008', '896'),
('1494', '602', '178', '65999999', '65297', '0'),
('3407', '24', '4', '29000001', '753', '90'),
('779', '60', '40', '59000001', '14226', '555'),
('3011', '51', '38', '65', '6689', '0'),
('2905', '39', '50', '59000001', '7519', '445'),
('117', '167', '62', '79000001', '23713', '2000'),
('3309', '78', '121', '55999999', '17461', '0'),
('3876', '68', '143', '769999981', '19846', '0'),
('4762', '22', '32', '45', '1040', '0'),
('1305', '265', '65', '75999999', '76016', '0'),
('3911', '89', '38', '60', '2582', '0'),
('4126', '23', '41', '55999999', '4478', '825'),
('1904', '454', '152', '60', '55994', '0'),
('1573', '231', '108', '780000019', '26300', '0'),
('3264', '534', '250', '580000019', '174578', '0'),
('4809', '219', '204', '60999999', '66123', '28000'),
('3544', '187', '233', '730000019', '172754', '13000'),
('4249', '210', '208', '55999999', '91640', '20000'),
('1802', '35', '24', '54000001', '1466', '63'),
('2505', '128', '97', '65', '14982', '507'),
('1591', '316', '125', '64000001', '64595', '0'),
('1272', '316', '131', '70999999', '29990', '0'),
('3797', '646', '529', '75999999', '403836', '47000'),
('381', '113', '60', '65', '51459', '0'),
('4479', '552', '534', '79000001', '293304', '65000'),
('711', '265', '93', '74000001', '50197', '0'),
('2597', '434', '121', '65999999', '108052', '79000'),
('2045', '3189', '328', '889999962', '1215718', '16000'),
('27', '124', '74', '780000019', '15840', '0'),
('1790', '394', '129', '70', '98899', '0'),
('1864', '139', '83', '69000001', '14354', '0'),
('3758', '41', '205', '719999981', '15267', '0'),
('1298', '876', '100', '79000001', '197845', '16000'),
('706', '438', '84', '730000019', '288451', '0'),
('4556', '189', '191', '60', '104481', '16000'),
('3475', '319', '273', '630000019', '104089', '16000'),
('1133', '7', '4', '55999999', '270', '29'),
('4083', '207', '265', '569999981', '104066', '15000'),
('4018', '2', '2', '669999981', '38', '35'),
('188', '36', '5', '60999999', '3411', '816'),
('4733', '499', '358', '60999999', '147497', '52000'),
('1406', '116', '68', '719999981', '14322', '0'),
('2643', '100', '107', '619999981', '65270', '863'),
('1204', '71', '28', '630000019', '5917', '391'),
('1250', '366', '152', '55999999', '42761', '2000'),
('646', '176', '61', '70', '114610', '0'),
('2070', '194', '66', '580000019', '48095', '0'),
('4054', '28', '12', '44000001', '1488', '519'),
('1287', '160', '43', '50', '15047', '2000'),
('1831', '1009', '226', '769999981', '200359', '0'),
('423', '45', '30', '65', '11031', '739'),
('266', '247', '100', '64000001', '38017', '12000'),
('2685', '70', '105', '59000001', '30055', '593'),
('3093', '18', '5', '25', '602', '777'),
('838', '144', '60', '64000001', '40858', '0'),
('692', '49', '22', '530000019', '3943', '217'),
('905', '55', '18', '49000001', '6124', '125'),
('3669', '97', '135', '630000019', '22220', '0'),
('2152', '345', '140', '669999981', '67856', '0'),
('3533', '152', '180', '55', '85531', '0'),
('1809', '111', '75', '669999981', '6906', '605'),
('2585', '74', '77', '50', '27517', '470'),
('2225', '404', '193', '730000019', '85028', '0'),
('1277', '26', '21', '75999999', '2631', '0'),
('3822', '447', '440', '74000001', '177383', '44000'),
('3336', '35', '14', '75', '11010', '773'),
('4647', '100', '139', '70999999', '20810', '0'),
('4026', '710', '416', '60999999', '228554', '53000'),
('2161', '214', '157', '65', '48973', '736'),
('893', '89', '50', '580000019', '38533', '0'),
('1177', '2715', '176', '839999962', '822500', '22000'),
('4110', '80', '149', '74000001', '9540', '14000'),
('200', '660', '131', '830000019', '382240', '14000'),
('2665', '248', '177', '669999981', '66840', '0'),
('1824', '135', '59', '719999981', '4743', '219'),
('9', '97', '65', '769999981', '7921', '439'),
('4061', '144', '221', '69000001', '55567', '20000'),
('3469', '114', '135', '630000019', '14814', '0'),
('784', '154', '42', '730000019', '30230', '0'),
('3427', '118', '230', '69000001', '55665', '10000'),
('4896', '106', '252', '680000019', '12572', '27000'),
('2461', '76', '72', '55', '21933', '676'),
('733', '85', '35', '480000019', '60884', '0'),
('770', '157', '20', '730000019', '74626', '8000'),
('611', '916', '185', '860000038', '887467', '40000'),
('4071', '457', '364', '80', '351274', '131000'),
('4211', '173', '222', '65999999', '106755', '27000'),
('3912', '428', '488', '719999981', '273556', '39000'),
('1868', '128', '70', '54000001', '13622', '550'),
('1585', '85', '55', '55', '8433', '168'),
('3442', '736', '451', '65', '306336', '24000'),
('1740', '339', '135', '55', '61417', '941'),
('157', '76', '16', '730000019', '5911', '690'),
('2897', '820', '329', '810000038', '491077', '0'),
('4420', '7', '9', '469999981', '781', '62'),
('835', '227', '104', '569999981', '54021', '0'),
('55', '150', '101', '780000019', '33987', '0'),
('2097', '248', '113', '669999981', '12821', '0'),
('1642', '945', '212', '79000001', '467113', '0'),
('883', '76', '27', '530000019', '29621', '588'),
('2588', '134', '85', '69000001', '33067', '0'),
('1604', '69', '37', '530000019', '5794', '371'),
('3671', '264', '354', '839999962', '151812', '48000'),
('1123', '241', '117', '59000001', '64121', '880'),
('3293', '429', '216', '74000001', '217480', '21000'),
('1135', '502', '154', '64000001', '92074', '0'),
('4961', '19', '16', '819999981', '2308', '0'),
('926', '85', '29', '35', '2971', '89'),
('1828', '1138', '226', '669999981', '198701', '0'),
('3948', '28', '64', '35', '2012', '0'),
('1826', '764', '210', '719999981', '204063', '0'),
('2538', '657', '166', '80', '400292', '14000'),
('2053', '172', '103', '80', '31589', '0'),
('2168', '354', '377', '780000019', '99353', '0'),
('3437', '18', '76', '680000019', '4212', '2000'),
('2651', '1832', '313', '730000019', '522040', '5000'),
('810', '1182', '162', '860000038', '740918', '28000'),
('436', '269', '81', '45999999', '33669', '0'),
('3678', '136', '288', '69000001', '34488', '15000'),
('4343', '322', '330', '70999999', '258186', '24000'),
('4434', '269', '245', '60', '115687', '21000'),
('2956', '36', '33', '50999999', '20567', '291'),
('669', '50', '17', '669999981', '4195', '0'),
('1066', '117', '32', '64000001', '20033', '679'),
('2519', '178', '127', '619999981', '20740', '0'),
('2567', '26', '98', '730000019', '6919', '528'),
('180', '91', '62', '55', '22764', '511'),
('2252', '632', '259', '730000019', '139535', '0'),
('2038', '321', '135', '60', '35830', '0'),
('1695', '385', '173', '769999981', '91377', '0'),
('2526', '92', '54', '60', '8522', '874'),
('2079', '135', '84', '680000019', '12049', '1000'),
('2224', '56', '40', '74000001', '11074', '442'),
('2166', '935', '304', '80', '512749', '0'),
('4687', '258', '263', '630000019', '154621', '27000'),
('4804', '1', '3', '44000001', '230', '138'),
('253', '10', '23', '580000019', '509', '157'),
('1060', '63', '15', '680000019', '2189', '500'),
('3192', '220', '248', '680000019', '131180', '0'),
('2562', '503', '241', '65', '55901', '0'),
('4118', '3', '13', '630000019', '38', '16'),
('4770', '1018', '596', '79000001', '272839', '114000'),
('4958', '4', '1', '730000019', '653', '405'),
('1456', '197', '49', '40999999', '16611', '413'),
('1969', '322', '161', '630000019', '76560', '0'),
('4394', '201', '242', '619999981', '54447', '18000'),
('3406', '234', '214', '70999999', '114925', '13000'),
('713', '74', '53', '830000019', '18980', '0'),
('2460', '165', '52', '669999981', '8369', '957'),
('4267', '20', '12', '569999981', '3605', '0'),
('2400', '24', '14', '329999995', '1257', '48'),
('4637', '31', '28', '49000001', '2425', '968'),
('2039', '497', '155', '70', '285623', '0'),
('2881', '15', '27', '530000019', '2242', '69'),
('1102', '112', '64', '70', '9283', '592'),
('2868', '348', '216', '630000019', '149549', '0'),
('1735', '166', '104', '619999981', '21319', '416'),
('477', '259', '94', '35999999', '33570', '1000'),
('3698', '43', '76', '59000001', '6277', '0'),
('2625', '75', '14', '669999981', '9190', '501'),
('1496', '227', '108', '40999999', '13048', '243'),
('1433', '348', '145', '569999981', '47612', '995'),
('925', '227', '77', '719999981', '56509', '0'),
('3809', '22', '56', '60999999', '3024', '0'),
('2176', '154', '126', '730000019', '26407', '1000'),
('1042', '1420', '162', '860000038', '782437', '35000'),
('4041', '1722', '703', '810000038', '995415', '123000'),
('4822', '219', '204', '74000001', '47764', '44000'),
('2391', '151', '116', '69000001', '20275', '0'),
('1297', '397', '75', '669999981', '120202', '0'),
('3454', '127', '288', '75', '68885', '29000'),
('4925', '4', '35', '480000019', '849', '0'),
('3487', '127', '214', '680000019', '38513', '9000'),
('4867', '6', '6', '780000019', '59', '240'),
('3944', '139', '345', '74000001', '43982', '11000'),
('878', '104', '71', '769999981', '43013', '0'),
('773', '223', '79', '619999981', '54650', '12000'),
('14', '52', '24', '70999999', '3418', '204'),
('4929', '54', '26', '669999981', '26992', '0'),
('119', '74', '22', '70', '5941', '470'),
('4349', '11', '43', '680000019', '1220', '0'),
('3069', '259', '147', '669999981', '20419', '8000'),
('1463', '92', '71', '65', '5254', '141'),
('185', '128', '66', '730000019', '33335', '0'),
('1626', '1368', '230', '569999981', '177729', '0'),
('426', '300', '203', '730000019', '39856', '0'),
('1767', '66', '26', '580000019', '19284', '981'),
('3576', '73', '136', '75', '12937', '0'),
('2614', '29', '47', '830000019', '2143', '570'),
('3366', '60', '32', '379999995', '5715', '486'),
('2126', '66', '35', '45999999', '4041', '174'),
('4461', '11', '13', '54000001', '4247', '0'),
('3710', '211', '296', '55', '81800', '15000'),
('2088', '144', '94', '45999999', '22243', '686'),
('4606', '', '', '75', '22', '337'),
('4090', '238', '241', '630000019', '147641', '18000'),
('821', '69', '37', '60999999', '6632', '225'),
('4911', '15', '9', '469999981', '342', '0'),
('4471', '125', '49', '54000001', '10483', '0'),
('3634', '374', '321', '60', '176598', '25000'),
('1153', '1448', '156', '75999999', '138941', '0'),
('1095', '37', '18', '39000001', '2265', '839'),
('331', '376', '145', '769999981', '172489', '0'),
('565', '109', '46', '60', '107801', '0'),
('4703', '83', '113', '74000001', '23480', '21000'),
('1396', '628', '180', '569999981', '101834', '0'),
('203', '111', '67', '680000019', '15293', '609'),
('3303', '65', '161', '719999981', '9727', '0'),
('769', '177', '51', '669999981', '78241', '0'),
('355', '183', '55', '74000001', '71183', '0'),
('1757', '110', '85', '680000019', '11088', '544'),
('3370', '330', '183', '59000001', '63108', '15000'),
('3885', '62', '171', '669999981', '21618', '3000'),
('4913', '9', '12', '45', '1180', '740'),
('2854', '288', '238', '69000001', '256928', '0'),
('2729', '222', '169', '75', '36846', '0'),
('1104', '375', '55', '669999981', '80580', '0'),
('3143', '96', '93', '75999999', '80639', '25000'),
('566', '2', '1', '70999999', '97', '16'),
('350', '9', '1', '64000001', '712', '114'),
('4945', '20', '3', '35', '1922', '211'),
('4840', '100', '130', '630000019', '17319', '0'),
('3538', '17', '49', '569999981', '2395', '636'),
('3000', '138', '176', '55999999', '59352', '0'),
('1136', '263', '96', '65', '32353', '0'),
('2479', '232', '110', '74000001', '60295', '0'),
('4046', '177', '255', '619999981', '106790', '18000'),
('2091', '191', '188', '580000019', '68722', '0'),
('2439', '1463', '284', '69000001', '286506', '0'),
('812', '162', '59', '680000019', '34774', '1000'),
('1490', '315', '162', '730000019', '45231', '0'),
('4574', '2', '18', '70999999', '260', '116'),
('1194', '239', '95', '65999999', '48621', '0'),
('3686', '800', '355', '580000019', '154955', '25000'),
('1876', '761', '193', '85', '497946', '21000'),
('2495', '45', '41', '419999981', '2599', '128'),
('4367', '291', '271', '54000001', '81699', '45000'),
('3161', '1043', '421', '839999962', '718837', '16000'),
('2364', '64', '123', '680000019', '5615', '592'),
('4686', '183', '242', '60999999', '54190', '29000'),
('2941', '200', '171', '669999981', '55630', '0'),
('4548', '40', '81', '59000001', '6223', '0'),
('3549', '235', '210', '80', '69759', '27000'),
('1833', '521', '138', '49000001', '71424', '0'),
('1648', '107', '50', '49000001', '12993', '476'),
('3053', '72', '110', '619999981', '24570', '0'),
('3921', '828', '511', '75', '284825', '124000'),
('1770', '1166', '233', '75', '314033', '0'),
('837', '194', '76', '630000019', '29205', '0'),
('4458', '374', '169', '30999999', '24854', '31000'),
('2371', '2618', '446', '719999981', '316018', '0'),
('4122', '87', '150', '569999981', '28573', '5000'),
('3015', '165', '153', '65999999', '113918', '0'),
('3356', '71', '210', '669999981', '24663', '0'),
('4525', '99', '85', '669999981', '43084', '19000'),
('2885', '102', '56', '580000019', '18220', '0'),
('2816', '384', '252', '54000001', '69989', '0'),
('1860', '544', '138', '769999981', '104991', '0'),
('1513', '2153', '281', '70999999', '238747', '11000'),
('3902', '695', '656', '769999981', '452465', '89000'),
('101', '839', '192', '85', '342585', '18000'),
('4016', '284', '401', '719999981', '185845', '52000'),
('2121', '1057', '287', '74000001', '194426', '7000'),
('4339', '995', '654', '70', '465019', '129000'),
('1483', '53', '89', '630000019', '13319', '347'),
('2236', '806', '239', '780000019', '348232', '0'),
('2142', '222', '114', '60999999', '45815', '1000'),
('2043', '420', '141', '75', '88270', '0'),
('4640', '1', '12', '60', '61', '5'),
('231', '8', '2', '65', '524', '76'),
('1658', '178', '116', '680000019', '31798', '826'),
('2063', '457', '123', '55999999', '53057', '0'),
('749', '178', '59', '630000019', '160321', '0'),
('3112', '698', '276', '55', '139426', '0'),
('3505', '323', '315', '65', '80140', '16000'),
('28', '136', '116', '74000001', '94225', '0'),
('3302', '485', '415', '79000001', '260607', '47000'),
('557', '164', '72', '60999999', '47819', '2000'),
('305', '127', '57', '75', '16255', '0'),
('2023', '5', '9', '65999999', '1003', '39'),
('1321', '302', '111', '70', '51996', '0'),
('1358', '134', '67', '530000019', '13661', '487'),
('854', '856', '185', '69000001', '430055', '16000'),
('1607', '171', '74', '469999981', '14280', '683'),
('3270', '491', '220', '49000001', '36372', '3000'),
('2922', '178', '190', '569999981', '37412', '0'),
('4627', '3', '23', '719999981', '186', '111'),
('4332', '22', '82', '669999981', '6920', '0'),
('3375', '50', '63', '669999981', '7394', '0'),
('1085', '40', '36', '619999981', '1402', '74'),
('4322', '7', '34', '65999999', '733', '234'),
('3748', '59', '52', '569999981', '7973', '0'),
('1209', '202', '91', '569999981', '59380', '0'),
('4898', '96', '154', '530000019', '16984', '0'),
('4221', '265', '376', '730000019', '235025', '44000'),
('2746', '195', '136', '55999999', '68417', '0'),
('1839', '100', '67', '50999999', '20219', '0'),
('4711', '50', '125', '60999999', '11476', '0'),
('1376', '148', '84', '55999999', '11768', '492'),
('108', '10', '36', '74000001', '1962', '187'),
('194', '826', '277', '75', '96410', '0'),
